0,1,2,3
-0.1355299888770336,3.95993912669285,0.36146715517575767,-0.8214688168579549
-0.27584464489888233,-0.8067972241745164,0.12668899819792673,-0.601108623487256
-2.713973505205351,-0.27944752934002054,-1.3522781057904443,6.326227069987201
-1.6249508394304977,0.24052856188477945,-0.13628695205585611,-0.5743172793963853
-1.7804307201154819,0.8606604616550451,-0.6019471830806834,0.6135264811136297
1.742088444549785,-1.6321804600176275,-0.49310547122837295,-0.38696503599571525
-1.8802333082393223,0.18659367198816365,-0.060991317227861205,-0.02903956627000249
-1.2982791441198789,1.061765226424492,0.006521123733319806,-0.6199936905286609
-2.5124234272828994,-0.4677153884096352,-0.34051247423030623,-0.35950595215504233
0.6027150501517069,0.04427497730989733,-0.8352206741097906,-0.4516788848543112
0.9639872281652735,-0.7050575223268946,-0.03584451880622274,0.05498926326822389
-1.095626003324924,1.512273861179553,-0.03439221201994858,-0.5420640829774668
9.5155451864777,-0.6592739722472237,0.2245712021083247,-0.6435741042888901
0.9412412625723917,-1.4780819133884346,-0.2255247943102711,-0.6202931395385038
-0.31301120162085677,4.277501207288473,0.20375796639968802,-0.19626538694390905
-2.8680442359389953,-0.5665283128369537,-0.08515680187842081,-0.9809407902619887
-0.6324792137409454,2.888751351500058,0.09814353204734472,-0.5921620551535992
-0.7997837106333606,-0.08757345119167208,0.1864542489249752,-1.0292113454527845
-0.5832350884191765,-1.1347457756212216,-0.5576109462351864,-1.562843092712498
2.1174616980758043,-0.2998566784179847,-0.2576567918246855,-1.0086835277673387
5.6397097733120765,0.20142332055840234,0.43153460943093536,-0.6556311652951633
-1.3458552784050417,0.8988285167332348,-0.08003775047965168,-0.5759827265628892
-0.626272144047143,-1.6030254768602297,-0.5216436855639991,-0.9941221527415407
-1.749975937213258,0.6024206330272709,-0.6743208884152988,0.672978203634189
0.7799191392669325,-0.1382034428420665,-1.1896830203751407,-1.8962904441123842
-2.6405426491610577,0.5704807142721847,0.057490033954288075,-0.8979382986966853
-0.298652670820961,-1.1015755581516995,-0.2838078786440675,-0.24579246349201775
4.217375471906237,7.094279367166514,0.3448979262366388,-0.08698350920287315
5.335812503237683,-0.992178117422632,-0.10631169163315371,-0.9475438910314526
-1.7865896101849548,0.4277933846893354,-0.04797702765861228,-0.6166465711743652
-1.9370610117858669,-0.16771345043645555,-0.16213231921941693,-0.5862174665851889
-1.5137997003078516,0.5825174882432597,-0.04766058568948003,0.29666084137325893
-1.3402954295345055,1.1529932564277363,0.01752529294909614,-0.6294990710695196
1.7602287342161897,1.4450658556301577,-0.7982191094529597,-0.32893910835010354
0.6809306539974025,-1.3694689645560951,-0.6951778850939861,-1.4486420600356107
-2.412224707847738,-0.23284151358925018,-0.07814886791001394,-0.66660352801593
1.0147290718853528,-1.132669808724886,-0.42655215011147907,-0.9933812468270474
-1.4224355401601083,0.6816480759586878,-0.0733560299804779,0.04940953281244353
-2.612500397159706,0.069412886810466,-0.4027081045369077,-0.9814408759296696
4.137538504056916,-1.3260101132916695,0.060938264284203646,0.4727299019663985
1.6698465902225172,-1.048068449939704,-0.2792710785577936,-0.08414642409200215
-0.7424103134974791,-0.8637328409453806,-1.178669621551999,5.374323655607714
0.9825254731724675,-1.7953241771567687,17.111369533010595,3.474200917215476
3.9442239147271168,-1.7994250325074195,-0.051810275516772454,-0.891118929198792
0.7961196953757503,-0.7435396122293974,-0.4629532450883058,-1.0335722702667944
0.9101174386191143,-0.14406687790444364,-0.69436322769115,-1.2693181660482187
-1.4405605304005922,2.1689659144921185,0.010655307711120094,-0.5674643538016682
-2.4035517338612453,-0.5294848993094984,-1.3926648899357588,6.378423839328105
-4.006751252064774,-1.2203688362363543,-0.17848192834893933,-0.6170435477977889
-3.2961302764096287,-0.7324576712160094,-0.00371144157242201,-0.9409420462420981
-1.3452748722044052,0.6990365685118101,-0.31746572834835285,0.2032016533335018
-1.556638574377149,1.1065982774209755,-0.6272137530851303,-0.5121098465305599
-2.0905665883950637,0.06470550193555386,-0.09010134219665293,-0.6581052377264925
-1.9412628750390826,-1.6503040449666118,-1.9184412509355238,4.731869250887329
4.217230128977523,-0.4912973352340569,-0.02973359173769117,-0.19560942801634434
-1.9670896725130178,0.13313705255395786,-0.4221512463628125,-0.22252538399511104
6.703303372642019,-1.6988865139716978,0.49543505677879957,-0.417872671592701
-1.194926185687194,2.533765447184118,-0.1175700558995382,-0.23664036830263235
1.1806007086631018,-0.23257577534465637,-0.6320603892965024,-1.3148726817222172
3.222752286932732,-1.6472509015239767,-0.1087591130692386,-0.9422242167844237
4.133930109547188,-0.7240446236417283,0.24953939639368333,-0.5564781818607821
1.2450247037146083,-0.02494920093508706,-0.1165186228287351,-0.22783529632460886
-2.254150535039037,0.3635657540372988,-0.08381487075374223,-0.629207432276198
-2.6328428962140618,-0.7649536110210882,0.1037019628712705,-0.9036028747666496
0.630263676999696,-0.43755213896341943,-0.7300793030500069,1.0124533879024462
-1.0095026307669017,-1.3306424420329306,-2.1178308139551727,6.513858622174802
-2.416724805744483,-0.2494873830116921,-0.11681028146855343,-0.6172143873391839
0.41610145628229084,-0.04259308196334425,-0.23290024684836658,-0.19153124062378857
-0.3418927008097469,-0.6615091279189681,0.04165361696243526,1.1632788770850144
