0,1,2,3,4,5
-3.749554042003714,-0.25850979842485505,-0.48426874353606586,-0.7287651264392405,1.288321378117305,-0.7090425523600455
1.3114542234927726,-0.14348758644498427,-0.4397065314590756,0.050264506717397406,-0.7768715498561918,0.14868893909029715
-0.7283973267469934,-1.234181650986258,-1.3935385598065948,-0.7125314234878943,-0.16614148219722039,-0.07452561416489596
2.435941140995502,-1.2409817818737892,-1.989562745369472,0.1264353244327436,-2.420072250707369,0.33931936619442615
3.1498500885358096,-1.0285134083035254,-1.121062800456174,-0.6250608892151007,-0.04435759230189921,-0.309561381591257
-1.8259276104645623,0.7109803556993473,6.176758933256786,-0.5676123855835955,-2.668957053886307,0.7087668013543474
2.894222940561477,-0.37638743555826526,5.352365987165196,-0.5205446042404204,-3.581311424833351,1.4157528204935828
-4.691805525778132,-0.11301927716581733,-0.8473777146469086,0.14202449585171964,-0.5827407689043262,-0.013752022541844936
0.17638337733986634,-0.18498403653599793,-0.1270363364558481,-0.34985046685057775,0.6074218458260333,-0.15725998903410926
1.896253977409645,-1.0780856044196487,-1.4793428020564532,-0.18016524157589198,-1.0194401439976573,0.054715542009252174
3.89770459143789,-1.1940331786342833,-1.9937250971762936,0.0675187591967881,-2.513925401338672,0.19180252498471773
-0.4839963049064183,-0.22810474119780796,-0.6675015703585736,-0.0701706747500907,-1.1619138403787765,0.30740686569903486
-0.42758374169193536,0.2580448211156067,2.875224810811002,-0.32033109170207874,-1.0458218754626036,0.5103775283714137
-0.9329509381408521,-0.03610455522125169,0.40547360578505337,-1.0447481615789322,1.6782752915099017,0.36001453113167864
-3.3087477163213075,-0.9907659225723975,-1.7754433592035275,0.06655653795233465,-2.3016972228114643,0.14318673990269792
-1.8111929568917928,-0.07707766585820092,-0.25207468744765626,0.011557841918076827,-0.4780634381001491,0.47711870701235537
0.38996724382849035,-0.15187675795525196,0.3190836741223894,-1.07500428099304,2.49250549097166,-0.0026073650835432374
0.5051089203205363,0.017644411103242396,0.3968535744280723,-0.6585926513245729,1.9457677741939385,-0.38747076046877016
-0.4714802661450639,0.874051844868926,1.694035499011959,-0.4291814271947576,4.1209743860302686,-3.3076770339767054
-0.8710728423012927,-0.3137113488824225,-0.2964907657658671,-0.5805691820926165,0.017443656964134014,0.1598372288568747
5.159220329245844,-0.494946037737436,-0.4759050662876184,-0.33775009143051665,0.3798341491134152,-0.3906750382335426
-4.015180219584286,-0.9411251928057703,-1.1628743642132713,-0.599640698396309,0.9674215423338351,-0.7651279645502335
-3.5661750225930073,-0.6645050410496494,-0.2896478233293994,-0.13631668603483627,1.4312704056978058,-0.9218732738533636
-2.46365791454517,-1.149142260026638,-1.6960132859449153,0.01554703567858568,-2.9614360817204832,0.5504634719407189
1.1332196964445431,0.0646602616891605,0.19058574488901242,-0.3802334539108698,0.733203181924439,-0.07957857401248743
4.542087560498182,-0.5287333839831051,-0.28444014915197036,-0.6588297324858708,1.2504869952917332,0.0727775969202862
-0.04725543360872975,-0.4795260195855699,-1.0684460651188175,0.06771710770603537,-1.8024984543915856,0.36537846697309023
-1.3620471934673681,-1.0099925705086494,-1.3608130295565912,-0.5495494317864147,-0.36639757386133665,0.16557784722068028
-0.48308675016206315,-1.3523698051270188,-1.6748630348654554,-0.6956556051916576,-0.6747181832307498,-0.0655539755108424
-7.1821938425413645,-0.6623478282866686,-0.9855637937815902,0.11329608119219373,-1.0767964858982622,0.03818610431477898
0.5151221697402344,-0.15871530393719205,0.06543280768634495,-0.7780923595604539,1.314888044366169,0.2829102712393043
-0.07873812250663229,-0.12947869946669668,-0.02747166286136168,-0.36545398882084923,0.9370000719043744,-0.24653193661555853
-2.6410686320326984,-0.28560516108559014,-0.13630405834974718,-0.4514893694604445,0.772072751268096,-0.505638931378037
-1.671850039278461,-0.06767766832899147,-0.3653555595514304,-0.16508604307296693,-0.7847988476916123,-0.031200940584045937
5.015170437489166,-0.14048468506952744,2.3859732947635295,-0.2243869263056321,-1.5107530573575345,0.34514979097725496
-0.1056215311489266,0.07075304205511518,-0.19971187154041006,-0.2698074581466383,-0.6382401301829153,0.10892949103995574
3.8907210996458623,-0.5024688222659157,-0.826758328860597,0.08385207675089965,-0.908514363496393,0.013632615777194265
-1.1824794742045315,0.09233231335516501,1.041374179484937,-1.6588554935557753,3.9207695926269,-0.14317937043752502
3.340866191140163,-0.39621288449252984,-0.6815702846571952,0.059143542632808764,-0.7215113063545253,-0.0006960485335389438
0.4435906589393417,-0.5652087788894686,-0.4083759885694719,-0.8115079849258426,1.3171071002918506,-0.48854811435504897
-3.4019599290291946,0.022575288815359664,0.16419509020204096,-0.44036256574002186,0.7480224775685358,0.04725432327722169
-0.5509885125705678,0.11252034718328369,0.9497738041010758,-1.3936077151290895,2.8834180000372385,-0.4780075887157299
3.6058314606889463,-0.25678857983814996,-0.43047476485424585,-0.2525338425597162,1.2217320307468968,-0.4336682517227892
-0.9411946551364827,-0.4020653896470239,2.3591875828323037,12.924889024353178,2.276640129706024,-1.529544395501328
2.5852221736548873,0.6971335258241464,-0.8604074533685726,0.44948135760879737,7.256835286380836,15.322808377026584
-5.1106382689531795,-0.8282789980484581,-1.3333596386051423,0.018556199507885236,-1.4795464811571295,0.07608537526846233
-2.9311326749048447,-0.5320230032681458,-0.25146836110800974,0.15924505208243508,-0.5894584594936606,0.09433471111102995
-0.940218970060593,0.9685163721758185,2.254912795690909,-0.4148182689632821,5.510638496554464,-3.5772969669867667
1.3852759821053104,-0.501640050988841,-0.8271747897834327,-0.0018984819185517113,-0.8814053729754162,-0.014080257026300978
2.467716313647209,0.24949081319519353,0.9747172058771695,-0.3404755353877646,2.9759459691817844,-3.6393796956832705
-0.04907480502436736,-1.0024316891718266,-1.2601862257828698,-0.2582035902721429,-0.5628772391556809,0.0473406241304591
1.2141506145458743,-0.1883000290476679,0.23939546700546735,0.07809689293104306,2.3120438084173616,-3.153367799285763
-3.4228039867282667,-0.015405791700054997,0.37240185310517643,-0.6948807727111908,1.91841511226602,-0.5997001833057015
-1.6428932288425775,-0.03371886982778618,-0.1575695599799254,-0.6789326838356141,0.7292173635427122,0.5330281659008905
2.991690836925437,-0.3651526122651486,-1.1458379014184057,0.005802464438708359,-0.7156831940143462,-0.13500379099948656
3.316504284584141,-1.2029359024368813,-1.4591186097438005,-0.8849093937791483,-0.1731985322339429,-0.421081914216152
1.5993800737171335,-0.4113241540064252,-0.8356885336963964,0.000818199834859344,-0.9837827214234509,-0.0023670417490548362
5.284530574681904,-0.20613006832503247,-0.18518614926775237,-0.2903161877746751,0.6001369677474703,-0.3147235207664344
1.9236420002191892,0.6008304919386932,6.226745262165632,-0.4433694265748501,-2.258874590600514,0.8082014900610315
-1.5061845717326319,0.5052483261816502,1.381389424298077,-0.48896588310884137,3.2042504113380326,-3.504065414578489
0.6941881268724746,1.0122548254340715,6.1906796485326705,-0.5660013080374527,-2.4623521020800223,0.38624128054049583
2.20603565691701,0.006476120849731708,-0.24517646316223007,0.04793577975855081,0.43858295279631054,0.8849944796601592
1.193414106254822,0.2520415588619191,1.5523381766051785,-0.22370026219169953,3.6825718320528984,-2.322154461197956
-0.005743229576343229,0.40183065459568473,1.0368537666028874,-0.010065350743061146,3.0840834949302534,-3.26938797002611
-1.2465340421184392,-0.3797662418179598,-0.8066791513892408,0.010148988137655973,-1.2550196635775765,0.2494876329187695
1.6924969502196054,-1.004965200507668,-1.8580794735079644,0.039994331631114266,-2.70013460223423,0.4846752376941978
-4.984525108873722,0.226504249942182,0.8881339555560652,0.08447675571275028,3.064961128025204,-3.4018068341308454
2.9248407030178565,0.6453448797320285,6.423815609123614,-0.662572501443772,-1.5472793894329395,0.9182213600435541
